I,V,SOC,T_avg,E,Q
-14.051793103448276,52.35699999999999,75.8103448275862,14.628448275862098,38.30520689655172,0.7316157705092293
-14.482553571428571,52.28635714285713,69.01785714285714,14.268750000000015,37.80380357142856,0.723014676049065
-14.779500000000004,52.233534482758614,62.06896551724138,13.910344827586233,37.45403448275861,0.7170495899549271
-14.56640350877193,52.17043859649123,55.14035087719298,13.618421052631577,37.604035087719296,0.7207920059588763
-15.005250000000002,52.05023214285715,48.30357142857143,13.472321428571462,37.044982142857144,0.7117159831522639
-14.906875000000005,51.84539285714286,41.285714285714285,13.58214285714288,36.938517857142855,0.7124744518558267
-15.013034482758624,51.61024137931034,34.56896551724138,13.966379310344859,36.59720689655171,0.7091074546150622
-14.499464285714286,51.32075,27.928571428571427,14.382142857142874,36.82128571428571,0.7174736478770422
-0.4115689655172414,51.54975862068965,24.0,14.451724137931057,51.13818965517241,0.9920160835563631
-0.4097833333333332,51.59706666666667,24.0,14.180000000000021,51.18728333333334,0.9920580110497238
-0.40884999999999994,51.596083333333304,24.0,13.928333333333363,51.1872333333333,0.9920759489173112
-0.40953333333333347,51.58829999999997,24.0,13.693333333333342,51.17876666666663,0.9920615074865166
-0.4122833333333331,51.576899999999995,24.0,13.505833333333353,51.16461666666666,0.9920064344050663
-0.42045000000000016,51.56433333333337,23.216666666666665,13.330000000000025,51.14388333333337,0.9918461080979747
-0.42316666666666675,51.550983333333306,23.0,13.170833333333334,51.12781666666664,0.99179129787049
-0.4233,51.53720000000001,23.0,13.030833333333351,51.113900000000015,0.991786515371421
-0.42180000000000006,51.522166666666635,23.0,12.94583333333334,51.10036666666664,0.9918132324921636
-0.4207,51.507400000000004,23.0,12.880833333333351,51.08670000000001,0.9918322415808215
-0.42306666666666676,51.491516666666676,22.55,12.78833333333337,51.06845000000001,0.9917837598491144
-0.39096296296296285,51.618129629629635,22.62962962962963,12.739814814814839,51.22716666666667,0.9924258595619755
-0.4217166666666667,51.58385,23.0,12.739166666666693,51.16213333333333,0.991824637620754
-0.4209000000000001,51.53018333333335,22.683333333333334,12.741666666666694,51.109283333333345,0.9918319716179287
-0.42458333333333353,51.49151666666666,22.016666666666666,12.755000000000024,51.06693333333333,0.9917543051590052
-0.4266999999999998,51.46486666666666,22.0,12.785000000000013,51.03816666666666,0.9917089069177291
-0.4262833333333332,51.44581666666667,22.0,12.812500000000016,51.01953333333334,0.9917139359241715
-0.42306666666666676,51.42704999999997,22.0,12.833333333333352,51.00398333333331,0.9917734603352387
-0.4249111111111111,51.590266666666665,22.31111111111111,12.848888888888913,51.16535555555556,0.9917637349336352
-0.4209833333333334,51.827466666666666,23.016666666666666,12.86083333333336,51.406483333333334,0.9918772156848621
-0.4220833333333334,51.73479999999999,23.0,12.852500000000024,51.31271666666666,0.991841403980815
-0.4244166666666667,51.67486666666665,23.0,12.848333333333358,51.25044999999999,0.9917867873872921
-0.42471666666666674,51.625250000000015,23.0,12.850833333333359,51.20053333333335,0.9917730826162262
-0.4218833333333334,51.58185000000002,22.416666666666668,12.842500000000022,51.15996666666668,0.9918210895240607
-0.42223636363636363,51.650818181818174,22.472727272727273,12.834545454545474,51.22858181818181,0.991825175699056
-0.42283333333333334,51.65848333333334,23.0,12.833333333333353,51.23565000000001,0.991814832607358
-0.4235999999999999,51.590933333333346,22.166666666666668,12.81666666666668,51.167333333333346,0.9917892549595277
-0.42271666666666646,51.54239999999998,22.016666666666666,12.807500000000015,51.11968333333331,0.9917986615550175
-0.4278000000000002,51.50319999999999,22.016666666666666,12.795833333333345,51.075399999999995,0.991693720001864
-0.4274333333333333,51.46778333333332,22.0,12.784166666666682,51.04034999999999,0.9916951283764245
-0.038966666666666656,51.499183333333335,22.016666666666666,12.767500000000018,51.46021666666667,0.9992433536971945
3.3174489795918367,51.81744897959185,22.489795918367346,12.763265306122463,55.13489795918369,1.0640218506491588
3.8486400000000005,52.57696,28.6,12.942000000000025,56.4256,1.0732001241608493
0.2799166666666668,53.00729166666667,39.583333333333336,13.512500000000019,53.28720833333333,1.0052807200267257
1.1048484848484847,52.99424242424243,44.24242424242424,13.948484848484874,54.09909090909091,1.0208484626689005
-2.4246585365853655,52.8289268292683,45.853658536585364,14.28048780487807,50.40426829268293,0.9541035814635921
2.324853658536585,53.065999999999995,48.853658536585364,14.75853658536587,55.39085365853658,1.0438106067639652
-4.693981818181816,52.65238181818181,48.69090909090909,15.011818181818208,47.95839999999999,0.9108495825622669
-7.263222222222221,52.54594444444446,46.53703703703704,14.993518518518538,45.28272222222224,0.8617738761951182
-15.929196428571426,52.12921428571428,40.375,15.050892857142872,36.20001785714285,0.6944286107735037
-14.543803921568628,51.787607843137245,33.568627450980394,15.483333333333354,37.24380392156861,0.7191643999927304
-3.3840566037735846,51.533301886792465,24.28301886792453,16.284905660377383,48.14924528301888,0.9343326260908407
-0.41604999999999986,51.6437833333333,24.0,16.145000000000017,51.227733333333305,0.9919438512605745
-0.41694999999999993,51.632550000000016,24.033333333333335,15.964166666666678,51.215600000000016,0.9919246676757201
-0.41636666666666655,51.61441666666669,24.0,15.795833333333347,51.19805000000002,0.9919331323774203
-0.42068333333333335,51.594666666666676,24.033333333333335,15.648333333333357,51.17398333333334,0.9918463794707463
-0.41905000000000003,51.57348333333334,23.35,15.507500000000025,51.154433333333344,0.9918747004678438
-0.4187,51.5532833333333,23.0,15.36000000000002,51.134583333333296,0.9918783058434364
-0.4208571428571428,51.61967857142857,23.142857142857142,15.239285714285735,51.19882142857143,0.99184696312522
-0.4176499999999999,51.61460000000001,23.0,15.143333333333358,51.19695000000001,0.9919082972647274
-0.4200166666666669,51.55900000000002,23.016666666666666,15.012500000000017,51.13898333333335,0.9918536692591658
-0.4165499999999999,51.52355,23.016666666666666,14.88583333333336,51.107,0.9919153474479145
-0.4197833333333332,51.49978333333334,23.016666666666666,14.777500000000009,51.080000000000005,0.9918488330209804
-0.41850000000000004,51.47871666666667,22.65,14.69333333333335,51.06021666666667,0.9918704267103265
0.2319166666666667,51.50681666666667,22.266666666666666,14.618333333333345,51.738733333333336,1.0045026402654147
0.3566500000000001,51.59001666666667,22.4,14.559166666666677,51.94666666666667,1.0069131592320348
6.611166666666667,52.23408333333333,24.916666666666668,14.552777777777795,58.84525,1.126568061403075
9.113074999999998,52.656025000000014,30.45,14.768750000000015,61.76910000000001,1.173068039222482
-8.310488888888889,52.40431111111112,32.955555555555556,15.033333333333363,44.09382222222223,0.8414159310048283
-7.474344827586207,51.88962068965516,29.086206896551722,15.404310344827604,44.41527586206895,0.855956842076583
-3.099152173913043,51.79415217391304,26.73913043478261,15.6967391304348,48.695,0.9401640524299579
-0.4178166666666666,51.628083333333315,24.0,15.957500000000028,51.21026666666665,0.9919071822990394
-0.4196,51.63370000000002,24.033333333333335,15.945000000000018,51.214100000000016,0.9918735244617372
-0.4203000000000001,51.610566666666664,24.016666666666666,15.932500000000013,51.190266666666666,0.991856318828767
-0.42036666666666667,51.58570000000001,24.0,15.890000000000013,51.16533333333334,0.9918511008541773
-0.41765,51.560750000000006,23.7,15.824999999999992,51.143100000000004,0.9918998462978137
-0.4209,51.53703333333333,23.0,15.778333333333336,51.11613333333333,0.9918330572643231
-0.42283333333333323,51.51441666666666,23.0,15.70083333333336,51.091583333333325,0.9917919417379923
-0.4280350877192982,51.59891228070176,23.0,15.630701754385992,51.17087719298246,0.991704571495795
-0.4563500000000001,51.521899999999995,23.0,15.530000000000033,51.065549999999995,0.9911426014956747
-0.4269833333333334,51.48170000000001,23.0,15.47666666666668,51.05471666666668,0.9917061143409536
-0.4266500000000001,51.45923333333335,22.7,15.450833333333339,51.03258333333335,0.9917089709200227
-0.42610714285714285,51.55891071428574,22.482142857142858,15.418750000000019,51.132803571428596,0.99173552860303
-0.4231833333333334,51.582849999999986,23.016666666666666,15.360833333333353,51.15966666666665,0.9917960459080231
-0.4209811320754718,51.59988679245282,22.754716981132077,15.308490566037754,51.178905660377346,0.991841433029325
-0.4201,51.69055000000001,23.033333333333335,15.287500000000023,51.27045000000001,0.9918727891268327
-0.42135000000000006,51.59609999999999,23.0,15.260000000000023,51.174749999999996,0.9918336851041067
-0.42081666666666667,51.531066666666675,22.566666666666666,15.210833333333367,51.11025000000001,0.991833728779791
-0.4229074074074076,51.573092592592566,22.444444444444443,15.154629629629675,51.15018518518516,0.9917998439467609
-0.4174166666666666,51.57928333333332,22.666666666666668,15.121666666666703,51.161866666666654,0.9919072806039375
-0.41735000000000005,51.50673333333334,22.0,15.120000000000035,51.08938333333334,0.9918971759032152
-0.41969999999999996,51.49900000000002,22.0,15.125833333333372,51.07930000000002,0.9918503271908192
-0.41750000000000015,51.442899999999995,22.0,15.156666666666709,51.0254,0.9918842055949413
-0.20747457627118646,51.462050847457625,22.0,15.223728813559354,51.25457627118644,0.9959683966562821
1.013438596491228,51.76540350877194,22.50877192982456,15.282456140350906,52.778842105263166,1.0195775272247127
-0.14456666666666665,51.84885000000001,23.0,15.420000000000012,51.70428333333334,0.9972117671526626
-0.4210333333333333,51.76596666666669,23.066666666666666,15.559166666666687,51.34493333333336,0.9918665996127443
-0.4249333333333333,51.69563333333333,23.0,15.68166666666669,51.2707,0.9917800923224334
-0.4291333333333333,51.63474999999998,22.866666666666667,15.771666666666674,51.20561666666665,0.9916890595319366
-0.4237,51.57921666666667,22.0,15.859166666666681,51.15551666666667,0.9917854510521519
-0.4271166666666667,51.529133333333306,22.0,15.917500000000008,51.102016666666636,0.9917111614530032
-0.4284833333333333,51.483916666666694,22.0,15.968333333333359,51.05543333333336,0.9916773361260071
-0.4271833333333334,51.442866666666674,22.0,16.003333333333355,51.01568333333334,0.9916959656214078
-0.42615094339622644,51.70958490566037,22.641509433962263,16.046226415094353,51.28343396226415,0.991758763019009
-0.42568333333333347,51.76905,22.966666666666665,16.06166666666668,51.34336666666667,0.9917772620256055
-0.4296000000000001,51.68511666666667,22.0,16.05166666666668,51.25551666666667,0.9916881294324897
-0.42934615384615393,51.79546153846156,22.403846153846153,16.028846153846175,51.366115384615405,0.9917107379470431
-0.42304999999999987,51.908166666666666,23.0,16.017500000000034,51.48511666666667,0.9918500300209666
-0.42203333333333326,51.82595000000001,23.0,15.971666666666682,51.40391666666668,0.9918567178540223
-0.4233333333333335,51.76191666666668,23.033333333333335,15.949166666666672,51.33858333333335,0.9918215290198875
-0.42328333333333323,51.70439999999999,22.7,15.935833333333347,51.28111666666666,0.9918133982149812
-0.42466666666666664,51.65103333333333,22.0,15.875833333333357,51.226366666666664,0.9917781573908492
-0.42478333333333324,51.600783333333325,22.05,15.840000000000021,51.175999999999995,0.9917678898285459
0.5628000000000001,51.68273333333334,22.0,15.802500000000016,52.24553333333334,1.0108895169373138
3.6441785714285717,52.0059642857143,22.642857142857142,15.780357142857156,55.65014285714287,1.070072320001758
4.76726923076923,53.05407692307692,38.15384615384615,16.367307692307712,57.82134615384615,1.0898567934313754
-9.95864444444444,52.459311111111106,37.75555555555555,16.70000000000001,42.50066666666667,0.8101644067846869
-8.073983050847458,52.12672881355932,33.20338983050848,16.86949152542375,44.05274576271186,0.8451085799048407
-12.085106382978724,51.72087234042552,28.29787234042553,17.136170212765983,39.6357659574468,0.7663398578540044
-0.41606666666666664,51.744866666666645,24.133333333333333,17.337500000000023,51.32879999999998,0.9919592668129399
-0.41699999999999987,51.746449999999996,24.0,17.221666666666685,51.329449999999994,0.9919414761785591
-0.4184,51.72445000000001,24.0,17.102500000000035,51.30605000000001,0.9919109821370745
-0.41493333333333327,51.700300000000006,24.0,16.991666666666696,51.285366666666675,0.9919742567580202
-0.4147833333333331,51.676183333333334,23.6,16.877500000000026,51.2614,0.9919734139292408
-0.4152666666666667,51.65239999999999,23.066666666666666,16.737500000000022,51.237133333333325,0.9919603606673326
-0.41373333333333334,51.62939999999998,23.0,16.605833333333337,51.21566666666665,0.9919864779886396
-0.41646666666666654,51.6067,23.0,16.52000000000001,51.19023333333333,0.9919299884188164
-0.41440000000000016,51.5854,23.0,16.38833333333336,51.171,0.9919667192655286
-0.4150333333333333,51.56329999999999,22.316666666666666,16.285833333333358,51.14826666666666,0.991950993568423
-0.4136499999999998,51.54238333333332,22.0,16.17333333333334,51.12873333333332,0.9919745659154942
-0.16868421052631583,51.648298245614036,22.31578947368421,16.06929824561407,51.47961403508772,0.9967339831851936
-0.41243333333333326,51.663549999999994,22.0,15.970000000000013,51.25111666666666,0.9920169377959251
-0.41646666666666665,51.58695,22.0,15.895833333333346,51.17048333333334,0.9919268988248643
-0.4157,51.53396666666666,22.0,15.756666666666682,51.118266666666656,0.9919334755911796
-0.42335000000000006,51.500266666666654,22.0,15.679166666666688,51.076916666666655,0.9917796542153827
-0.4098518518518517,51.70603703703702,22.537037037037038,15.58703703703706,51.296185185185166,0.9920734236205672
-0.41260377358490574,51.79905660377359,22.245283018867923,15.505660377358517,51.38645283018869,0.9920345311162512
-0.41410169491525417,51.92554237288136,23.06779661016949,15.398305084745779,51.51144067796611,0.9920250867686358
3.055216216216216,52.017216216216205,23.54054054054054,15.339189189189208,55.07243243243242,1.0587347120521948
5.485428571428572,52.89219047619048,32.80952380952381,15.640476190476214,58.37761904761905,1.1037096123651344
-3.8266222222222206,52.7895111111111,36.06666666666667,15.79555555555558,48.962888888888884,0.9275116942422906
-6.9789803921568625,52.62292156862746,37.372549019607845,16.05980392156865,45.6439411764706,0.8673775574574414
-6.6367777777777786,52.41604444444445,34.75555555555555,16.257777777777793,45.77926666666667,0.873382704701953
-3.999153846153846,51.88123076923078,27.846153846153847,16.807692307692328,47.88207692307694,0.9229171361808628
-1.6173103448275863,51.754603448275866,24.17241379310345,17.05000000000001,50.13729310344828,0.9687504060108596
-0.4154666666666668,51.809166666666655,24.0,16.94583333333337,51.39369999999999,0.991980827073716
-0.4131833333333333,51.79031666666667,24.0,16.880833333333364,51.37713333333333,0.9920219963899299
-0.4148000000000001,51.76718333333334,24.0,16.775833333333356,51.35238333333334,0.991987201673132
-0.41351666666666653,51.743300000000005,23.716666666666665,16.682500000000005,51.32978333333334,0.9920083051010147
-0.4154166666666666,51.72008333333333,23.0,16.624166666666675,51.30466666666666,0.9919679814901046
-0.4185500000000001,51.697,23.0,16.555,51.27845,0.9919037855194691
-0.4152833333333333,51.67479999999998,23.083333333333332,16.476666666666688,51.25951666666665,0.9919635231615151
-0.41530000000000006,51.653666666666666,23.066666666666666,16.39000000000003,51.238366666666664,0.9919599124941114
-0.4176666666666667,51.6325,22.166666666666668,16.338333333333356,51.21483333333333,0.9919107797091624
-0.4143272727272728,51.72756363636365,22.454545454545453,16.275454545454558,51.31323636363638,0.9919902032185408
-0.4155499999999999,51.74695,22.866666666666667,16.175833333333347,51.331399999999995,0.991969575018431
-0.41554999999999975,51.67456666666667,22.0,16.11083333333335,51.25901666666667,0.9919583263720321
-0.4159833333333333,51.622866666666674,22.083333333333332,16.059166666666684,51.20688333333334,0.991941878469877
-0.41576666666666656,51.590116666666646,22.0,16.011666666666684,51.174349999999976,0.9919409628523809
-0.41961666666666664,51.56729999999998,22.0,15.955000000000009,51.14768333333331,0.9918627373031617
-0.4155178571428571,51.69937499999999,22.089285714285715,15.949107142857152,51.28385714285713,0.9919628069557348
-0.3537999999999999,51.72761666666667,22.0,15.936666666666675,51.37381666666667,0.9931603266726962
1.5149833333333333,51.77858333333333,22.0,15.920833333333352,53.29356666666666,1.0292588795560584
7.737274509803923,52.32580392156863,23.88235294117647,15.9137254901961,60.06307843137255,1.1478672840153847
-5.028478260869568,52.11984782608697,25.065217391304348,16.052173913043497,47.0913695652174,0.9035208568212143
-3.6975660377358497,52.34269811320752,27.09433962264151,16.222641509433977,48.64513207547167,0.9293585128199028
-1.4834035087719304,51.95317543859651,24.614035087719298,16.414035087719327,50.46977192982458,0.9714472985289385
-0.41334999999999983,51.93701666666665,24.0,16.367500000000028,51.52366666666665,0.9920413218446317
-0.41090000000000004,51.90786666666665,24.0,16.330833333333352,51.49696666666665,0.9920840514860946
-0.4130333333333333,51.875783333333324,24.0,16.23250000000002,51.46274999999999,0.9920380318755027
-0.41566666666666663,51.84441666666667,24.0,16.11000000000001,51.42875,0.991982421765121
-0.41526666666666656,51.813249999999975,23.016666666666666,15.94583333333334,51.39798333333331,0.9919853190705723
-0.4164166666666667,51.783116666666665,23.0,15.771666666666679,51.366699999999994,0.9919584472030297
-0.4152333333333333,51.753799999999984,23.0,15.631666666666689,51.33856666666665,0.9919767566181936
-0.41794999999999993,51.72458333333335,23.0,15.473333333333354,51.30663333333335,0.9919197029136694
-0.41779999999999995,51.69696666666667,22.616666666666667,15.306666666666676,51.27916666666667,0.991918287920181
-0.41915,51.66941666666667,22.0,15.108333333333363,51.25026666666667,0.9918878511305043
-0.4178499999999999,51.64313333333334,22.0,14.872500000000034,51.22528333333334,0.9919088952774618
-0.41462711864406776,51.617203389830514,22.203389830508474,14.614406779661039,51.202576271186445,0.9919672688287146
-0.4112833333333332,51.59268333333333,22.0,14.365833333333358,51.181400000000004,0.9920282624054251
-0.4140701754385964,51.6220350877193,22.07017543859649,14.114035087719312,51.2079649122807,0.9919788095386983
-0.4137666666666666,51.799716666666676,22.0,13.879166666666693,51.38595000000001,0.9920121828208198
-0.41208333333333325,51.686933333333315,22.0,13.616666666666669,51.27484999999998,0.9920273208960614
-0.4146415094339621,51.63143396226415,22.0188679245283,13.404716981132099,51.216792452830184,0.9919692040756216
0.6528333333333335,52.0783,23.0,13.178333333333349,52.73113333333333,1.0125356114414896
0.5038095238095239,52.24066666666665,23.952380952380953,13.014285714285737,52.74447619047617,1.009644010231037
11.5075,53.31,40.0,13.550000000000026,64.8175,1.2158600637779027
14.69,53.468,50.0,14.500000000000028,68.158,1.274743771975761
2.7028,53.4443,73.6,17.00500000000003,56.147099999999995,1.050572278053974
-3.4075333333333333,53.009000000000015,79.06666666666666,17.321111111111133,49.60146666666668,0.9357178340784899
1.2366842105263154,53.34592105263159,80.05263157894737,17.09605263157897,54.5826052631579,1.0231823574534629
-12.043359999999998,52.63218,77.88,16.800000000000026,40.58882,0.7711787731384108
-16.403807017543855,52.37787719298245,71.0701754385965,16.333333333333346,35.9740701754386,0.686818025153917
-13.263295454545455,52.388681818181816,62.04545454545455,15.862500000000015,39.12538636363636,0.7468289906477023
-21.090666666666667,52.18466666666668,55.44444444444444,15.415740740740768,31.094000000000012,0.5958455229505475
-20.949228070175437,52.04073684210525,46.421052631578945,15.009649122807032,31.09150877192981,0.5974455908697707
-20.19676923076923,51.76480769230769,36.53846153846154,15.094230769230784,31.56803846153846,0.6098359072283293
-14.004745762711858,51.531915254237276,26.35593220338983,15.633050847457636,37.52716949152542,0.7282316076625873
-0.3991666666666667,51.80566666666664,24.0,15.414166666666688,51.40649999999997,0.9922949226918548
-0.39850000000000013,51.81311666666669,24.0,15.016666666666678,51.41461666666669,0.9923088973287653
-0.3998000000000001,51.803900000000006,24.0,14.62750000000002,51.40410000000001,0.9922824343340946
-0.4049333333333333,51.790849999999985,24.0,14.253333333333348,51.38591666666665,0.9921813730932524
-0.40530508474576266,51.77706779661019,23.338983050847457,13.9305084745763,51.37176271186443,0.9921721120566759
-0.40525000000000005,51.76335000000002,23.0,13.615833333333352,51.358100000000015,0.9921711017544266
-0.40623333333333334,51.748383333333344,23.233333333333334,13.363333333333362,51.34215000000001,0.9921498352766576
-0.40693333333333326,51.733616666666656,23.116666666666667,13.08750000000001,51.32668333333332,0.992134063698749
-0.41035000000000005,51.71816666666669,23.0,12.841666666666693,51.30781666666669,0.9920656506901185
-0.4132166666666665,51.7038333333333,22.366666666666667,12.599166666666678,51.29061666666664,0.9920080071432487
0.2111833333333333,51.742266666666666,22.066666666666666,12.400000000000023,51.95345,1.004081447275857
0.09386363636363634,51.97422727272728,23.272727272727273,12.265909090909105,52.06809090909092,1.0018059650193758
13.515714285714287,53.148,35.57142857142857,12.492857142857169,66.66371428571429,1.254303346987926
15.678,53.342,49.0,13.700000000000017,69.02,1.2939147388549361
10.47966666666667,53.46185714285715,70.0,15.888095238095255,63.941523809523815,1.1960213734936969
-9.645444444444443,52.82301851851854,75.11111111111111,16.20185185185187,43.177574074074094,0.8174007333363016
-2.447723404255319,52.89931914893616,73.65957446808511,15.829787234042563,50.45159574468084,0.9537286406775134
-12.261285714285716,52.4614107142857,69.48214285714286,15.460714285714309,40.200124999999986,0.7662799084633296
-15.214301886792452,52.3346603773585,63.528301886792455,15.070754716981149,37.12035849056605,0.7092882273986323
-19.832017857142855,52.19889285714286,55.339285714285715,14.650892857142864,32.36687500000001,0.6200682280480773
-20.246057692307698,52.08,46.92307692307692,14.35288461538464,31.8339423076923,0.6112508123596833
-20.735741379310348,51.78863793103449,35.87931034482759,14.552586206896578,31.052896551724146,0.599608288464285
-14.849017543859649,51.53277192982458,26.94736842105263,15.051754385964943,36.68375438596493,0.7118529241143774
-0.4093,51.801599999999986,24.0,14.975000000000026,51.392299999999985,0.9920986996540647
-0.41320000000000007,51.81513333333334,24.0,14.66416666666667,51.40193333333334,0.9920254957689323
-0.41328333333333345,51.80690000000001,24.116666666666667,14.377500000000026,51.39361666666668,0.9920226198955481
-0.4140166666666667,51.79430000000001,24.0,14.098333333333352,51.38028333333334,0.9920065206660449
-0.41073333333333323,51.780199999999965,23.583333333333332,13.860000000000024,51.36946666666663,0.9920677530536125
-0.4102033898305086,51.76616949152544,23.0,13.6220338983051,51.35596610169493,0.9920758403826333
-0.41259999999999997,51.75128333333332,23.0,13.419166666666687,51.33868333333332,0.9920272508540047
-0.41355000000000014,51.736100000000015,23.0,13.213333333333342,51.322550000000014,0.9920065486188561
-0.41955000000000015,51.72191666666666,23.116666666666667,13.019166666666685,51.30236666666666,0.9918883516497681
-0.41839999999999994,51.70728333333334,22.366666666666667,12.838333333333361,51.288883333333345,0.9919082966068288
-0.41965,51.69231666666668,22.0,12.646666666666686,51.27266666666668,0.991881772242748
-0.17204999999999998,51.69708333333335,22.0,12.46000000000002,51.525033333333354,0.9966719592497966
2.7710666666666666,52.00195555555557,22.822222222222223,12.3277777777778,54.77302222222224,1.0532877396063738
1.7207777777777775,52.89488888888889,31.88888888888889,12.483333333333357,54.61566666666667,1.032532023677986
-3.9896000000000003,52.985079999999996,43.52,13.320000000000018,48.99547999999999,0.9247033315793804
-3.148600000000001,52.96015000000001,50.45,14.045000000000021,49.81155000000001,0.9405477514697371
-14.762636363636362,52.42921212121212,46.42424242424242,14.072727272727304,37.66657575757576,0.7184272704784056
-2.5163061224489787,52.59906122448977,39.40816326530612,14.051020408163296,50.08275510204079,0.9521606267513115
-12.989282051282055,51.844384615384605,31.974358974358974,14.49358974358977,38.85510256410255,0.7494563365416524
-3.220234042553191,51.70127659574467,24.872340425531913,14.917021276595776,48.481042553191486,0.9377146125862155
-0.44991666666666674,51.808699999999995,24.0,14.728333333333357,51.35878333333333,0.9913158086061479
-0.42529999999999996,51.80600000000001,24.0,14.448333333333359,51.38070000000001,0.9917905261938772
-0.4247,51.79156666666666,24.133333333333333,14.170833333333357,51.36686666666666,0.99179982326595
-0.42501666666666676,51.7752333333333,24.266666666666666,13.913333333333359,51.35021666666663,0.9917911202074093
-0.4258000000000001,51.768127272727284,23.636363636363637,13.692727272727282,51.34232727272728,0.9917748618226658
-0.42023333333333335,51.76106666666667,23.133333333333333,13.464166666666685,51.340833333333336,0.9918812852903598
-0.396842105263158,51.763859649122814,23.0,13.261403508771942,51.36701754385965,0.9923336067296156
-0.4190833333333333,51.75121666666666,23.0,13.055000000000017,51.332133333333324,0.9919019617252155
-0.41945762711864415,51.717779661016955,23.0,12.876271186440704,51.29832203389831,0.9918894888785255
-0.4175555555555555,51.82527777777777,23.09259259259259,12.688888888888904,51.40772222222221,0.9919430136516393
-0.41904999999999987,51.84981666666667,23.0,12.505000000000019,51.43076666666667,0.9919180042102367
-0.4191333333333332,51.78098333333331,23.133333333333333,12.336666666666694,51.361849999999976,0.9919056513346759
-0.41628813559322037,51.7353220338983,23.0,12.17118644067798,51.31903389830508,0.9919535025737259
-0.41843333333333327,51.69911666666668,23.133333333333333,12.009166666666687,51.28068333333335,0.9919063736421029
-0.41891666666666655,51.67556666666666,22.85,11.880000000000024,51.25664999999999,0.9918933319228236
-0.4186833333333333,51.65698333333331,22.0,11.720000000000017,51.238299999999974,0.9918949325663938
4.955211538461539,51.97942307692306,22.71153846153846,11.624038461538476,56.9346346153846,1.0953302527257458
1.8148461538461536,52.65738461538462,27.923076923076923,11.676923076923092,54.47223076923078,1.034465178381
4.566578947368421,53.103315789473676,38.8421052631579,12.181578947368436,57.669894736842096,1.085994233683495
-1.7853673469387765,52.88208163265307,43.142857142857146,12.62040816326533,51.09671428571429,0.9662387089952154
-9.72164864864865,52.48802702702704,40.189189189189186,12.693243243243266,42.76637837837839,0.8147835001753296
-6.40871052631579,52.160157894736834,33.81578947368421,12.867105263157914,45.75144736842104,0.8771339891407335
-0.27306250000000004,51.819916666666664,24.0,13.814583333333351,51.54685416666666,0.9947305492257642
-0.4206607142857143,51.86614285714283,24.0,13.737500000000015,51.44548214285712,0.9918894930081005
-0.42031666666666656,51.85055,24.0,13.654166666666686,51.430233333333334,0.9918936893308429
-0.41878571428571415,51.82858928571431,24.0,13.577678571428589,51.4098035714286,0.9919197933021661
-0.41881666666666656,51.80558333333334,24.133333333333333,13.499166666666683,51.386766666666674,0.9919156075519531
-0.4216833333333334,51.782,23.25,13.377500000000028,51.36031666666666,0.9918565653444569
-0.42405000000000015,51.75923333333334,23.0,13.276666666666689,51.33518333333334,0.9918072588658899
-0.42475000000000007,51.73761666666669,23.0,13.118333333333343,51.312866666666686,0.9917903060216985
-0.42611666666666664,51.71660000000001,23.0,12.975833333333345,51.29048333333334,0.9917605436810103
-0.41975,51.69668333333334,23.0,12.845833333333356,51.27693333333334,0.9918805236054795
-0.4181666666666665,51.67799999999999,22.2,12.681666666666686,51.259833333333326,0.9919082265825562
-0.4185094339622641,51.83560377358491,22.60377358490566,12.557547169811343,51.41709433962264,0.9919262166639307
-0.4152833333333333,51.90948333333333,23.0,12.438333333333347,51.49419999999999,0.9919998561598732
-0.4173833333333334,51.82788333333333,23.0,12.293333333333347,51.4105,0.9919467416670499
-0.41505000000000003,51.77191666666666,23.0,12.14583333333336,51.35686666666666,0.9919831053837103
-0.41690000000000005,51.72623333333332,22.916666666666668,11.968333333333348,51.30933333333332,0.9919402598423624
-0.4144833333333336,51.688183333333335,22.3,11.77500000000002,51.2737,0.9919810814270572
0.7752166666666668,51.7819,22.5,11.608333333333363,52.557116666666666,1.0149708038265624
0.7967619047619048,52.0947619047619,23.904761904761905,11.511904761904788,52.89152380952381,1.0152944725271713
9.683888888888887,53.19622222222223,37.55555555555556,11.961111111111135,62.88011111111112,1.182040913515162
1.2565,53.753,82.0,17.00000000000003,55.0095,1.023375439510353
-4.381614035087718,53.26070175438598,83.33333333333333,16.879824561403524,48.879087719298255,0.9177327017714914
0.3956341463414633,53.636609756097556,85.26829268292683,16.580487804878075,54.03224390243902,1.0073761960000929
-6.653963636363636,53.01352727272728,83.0909090909091,16.27363636363638,46.359563636363646,0.8744855515436198
-9.176403508771932,52.71940350877192,80.70175438596492,15.864035087719312,43.542999999999985,0.8259387834832941
-13.996017543859654,52.43284210526317,74.47368421052632,15.435964912280728,38.43682456140351,0.7330677304167201
-13.830535714285714,52.365482142857154,68.32142857142857,15.038392857142874,38.53494642857144,0.7358844958869103
-13.713870370370365,52.325462962962966,60.25925925925926,14.637037037037047,38.6115925925926,0.737912106385426
-14.395350877192982,52.26349122807019,54.10526315789474,14.228947368421071,37.868140350877205,0.7245620118569235
-13.763118644067795,52.19138983050847,47.96610169491525,13.877966101694941,38.428271186440675,0.7362952263052676
-13.286411764705882,52.017294117647054,40.666666666666664,13.76372549019609,38.73088235294117,0.7445770298113523
